"ObservationDate","ObservationTime","EntryDateTime","StationNumber","StationName","Latitude","Longitude","TotalPrecipAmt","NewSnowDepth","NewSnowSWE","TotalSnowDepth","TotalSnowSWE","DateTimeStamp"
2023-04-28," 07:00:00"," 2023-04-28 12:21:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-28 16:21:04"
2023-04-28," 07:00:00"," 2023-07-26 20:52:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:51:56"
2023-04-28," 07:13:00"," 2023-04-28 13:14:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.06"," NA"," NA"," NA"," NA"," 2023-04-28 17:14:05"
2023-04-28," 08:00:00"," 2023-04-28 08:23:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.01"," NA"," NA"," NA"," NA"," 2023-04-28 12:23:07"
2023-04-28," 08:00:00"," 2023-04-28 08:41:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.2"," NA"," NA"," NA"," NA"," 2023-04-28 12:41:13"
2023-04-28," 08:00:00"," 2023-04-28 17:26:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2023-04-28 21:25:42"
2023-04-28," 08:00:00"," 2023-04-30 13:11:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-30 17:11:11"
2023-04-28," 08:00:00"," 2023-05-10 10:39:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:36"
2023-04-28," 08:00:00"," 2023-07-16 07:29:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2023-07-16 11:29:05"
2023-04-28," 18:00:00"," 2023-05-02 09:28:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.15"," NA"," NA"," NA"," NA"," 2023-05-02 13:28:18"
2023-04-27," 06:00:00"," 2023-04-27 14:13:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-27 18:13:07"
2023-04-27," 06:08:00"," 2023-04-27 16:09:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-27 20:08:38"
2023-04-27," 07:00:00"," 2023-04-27 07:03:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T","0"," NA"," NA"," NA"," 2023-04-27 11:02:32"
2023-04-27," 07:00:00"," 2023-04-27 07:08:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-27 11:07:59"
2023-04-27," 07:00:00"," 2023-04-27 07:20:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2023-04-27 11:19:42"
2023-04-27," 07:00:00"," 2023-04-27 10:26:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-27 14:25:46"
2023-04-27," 07:00:00"," 2023-04-27 14:27:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-27 18:26:29"
2023-04-27," 07:00:00"," 2023-04-27 18:18:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2023-04-27 22:18:12"
2023-04-27," 07:00:00"," 2023-07-26 20:52:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:52:12"
2023-04-27," 08:00:00"," 2023-04-27 07:53:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-27 11:53:19"
2023-04-27," 08:00:00"," 2023-04-27 10:21:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-27 14:21:18"
2023-04-27," 08:00:00"," 2023-04-28 17:26:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2023-04-28 21:26:00"
2023-04-27," 08:00:00"," 2023-04-30 13:11:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-30 17:11:23"
2023-04-27," 08:00:00"," 2023-05-03 11:51:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2023-05-03 15:51:04"
2023-04-27," 08:00:00"," 2023-05-10 10:39:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:30"
2023-04-27," 08:00:00"," 2023-07-16 07:29:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2023-07-16 11:28:45"
2023-04-27," 18:00:00"," 2023-05-02 09:28:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-05-02 13:28:07"
2023-04-26," 06:00:00"," 2023-04-26 12:16:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-26 16:15:57"
2023-04-26," 07:00:00"," 2023-04-26 06:58:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-26 10:58:18"
2023-04-26," 07:00:00"," 2023-04-26 07:18:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2023-04-26 11:17:30"
2023-04-26," 07:00:00"," 2023-04-26 21:32:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-27 01:31:35"
2023-04-26," 07:00:00"," 2023-04-27 07:20:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2023-04-27 11:20:06"
2023-04-26," 07:00:00"," 2023-04-27 14:29:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-27 18:29:26"
2023-04-26," 07:00:00"," 2023-04-27 18:18:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2023-04-27 22:18:23"
2023-04-26," 07:00:00"," 2023-07-26 20:51:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:51:19"
2023-04-26," 07:17:00"," 2023-04-26 19:19:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-26 23:19:14"
2023-04-26," 08:00:00"," 2023-04-26 07:16:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-26 11:16:00"
2023-04-26," 08:00:00"," 2023-04-26 07:27:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-26 11:27:17"
2023-04-26," 08:00:00"," 2023-04-26 07:32:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-26 11:32:18"
2023-04-26," 08:00:00"," 2023-04-26 08:24:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2023-04-26 12:24:18"
2023-04-26," 08:00:00"," 2023-04-26 09:59:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484," T"," NA"," NA"," NA"," NA"," 2023-04-26 13:58:56"
2023-04-26," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:25"
2023-04-26," 08:00:00"," 2023-07-16 07:28:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2023-07-16 11:28:27"
2023-04-26," 18:00:00"," 2023-05-02 09:28:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-05-02 13:28:00"
2023-04-25," 06:00:00"," 2023-04-25 08:44:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.04"," NA"," NA"," NA"," NA"," 2023-04-25 12:44:19"
2023-04-25," 07:00:00"," 2023-04-25 07:02:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.18"," NA"," NA"," NA"," NA"," 2023-04-25 11:01:37"
2023-04-25," 07:00:00"," 2023-04-25 07:48:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.2"," NA"," NA"," NA"," NA"," 2023-04-25 11:48:11"
2023-04-25," 07:00:00"," 2023-04-25 08:35:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.53"," NA"," NA"," NA"," NA"," 2023-04-25 12:34:30"
2023-04-25," 07:00:00"," 2023-04-25 12:35:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-25 16:34:47"
2023-04-25," 07:00:00"," 2023-04-25 16:30:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2023-04-25 20:29:40"
2023-04-25," 07:00:00"," 2023-04-27 14:29:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-27 18:29:15"
2023-04-25," 07:00:00"," 2023-07-26 20:51:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:51:11"
2023-04-25," 07:02:00"," 2023-04-26 19:19:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-26 23:19:28"
2023-04-25," 08:00:00"," 2023-04-25 07:02:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-25 11:01:30"
2023-04-25," 08:00:00"," 2023-04-25 07:40:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-25 11:40:24"
2023-04-25," 08:00:00"," 2023-04-25 19:17:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592," T"," NA"," NA"," NA"," NA"," 2023-04-25 23:16:32"
2023-04-25," 08:00:00"," 2023-04-26 08:24:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2023-04-26 12:24:26"
2023-04-25," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:20"
2023-04-25," 08:00:00"," 2023-07-16 07:28:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598," T"," NA"," NA"," NA"," NA"," 2023-07-16 11:27:51"
2023-04-25," 16:00:00"," 2023-04-26 09:59:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.01"," NA"," NA"," NA"," NA"," 2023-04-26 13:58:32"
2023-04-25," 18:00:00"," 2023-05-02 09:28:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-05-02 13:27:52"
2023-04-24," 06:00:00"," 2023-04-25 08:44:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-25 12:44:29"
2023-04-24," 07:00:00"," 2023-04-24 06:52:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-24 10:52:17"
2023-04-24," 07:00:00"," 2023-04-24 07:01:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.05"," NA"," NA"," NA"," NA"," 2023-04-24 11:00:38"
2023-04-24," 07:00:00"," 2023-04-24 07:19:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.06"," NA"," NA"," NA"," NA"," 2023-04-24 11:18:43"
2023-04-24," 07:00:00"," 2023-04-24 14:47:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0.02"," NA"," NA"," NA"," NA"," 2023-04-24 18:47:08"
2023-04-24," 07:00:00"," 2023-04-25 16:30:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.15"," NA"," NA"," NA"," NA"," 2023-04-25 20:29:59"
2023-04-24," 07:00:00"," 2023-04-27 14:28:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"1.1"," NA"," NA"," NA"," NA"," 2023-04-27 18:28:21"
2023-04-24," 07:00:00"," 2023-07-26 20:51:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:50:59"
2023-04-24," 07:26:00"," 2023-04-24 09:54:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-24 13:53:59"
2023-04-24," 08:00:00"," 2023-04-24 07:54:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-24 11:54:24"
2023-04-24," 08:00:00"," 2023-04-24 08:11:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-24 12:11:07"
2023-04-24," 08:00:00"," 2023-04-24 09:55:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0.6"," NA"," NA"," NA"," NA"," 2023-04-24 13:54:58"
2023-04-24," 08:00:00"," 2023-04-24 12:58:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.01"," NA"," NA"," NA"," NA"," 2023-04-24 16:58:02"
2023-04-24," 08:00:00"," 2023-04-25 07:02:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0.02"," NA"," NA"," NA"," NA"," 2023-04-25 11:01:46"
2023-04-24," 08:00:00"," 2023-04-25 19:17:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592,"0.04"," NA"," NA"," NA"," NA"," 2023-04-25 23:16:42"
2023-04-24," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:16"
2023-04-24," 08:00:00"," 2023-05-15 14:00:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.72"," NA"," NA"," NA"," NA"," 2023-05-15 17:59:45"
2023-04-24," 08:00:00"," 2023-07-16 07:28:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.11"," NA"," NA"," NA"," NA"," 2023-07-16 11:27:32"
2023-04-24," 18:00:00"," 2023-04-26 08:56:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-04-26 12:56:29"
2023-04-23," 06:00:00"," 2023-04-23 09:01:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-23 13:00:49"
2023-04-23," 06:26:00"," 2023-04-24 09:54:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-24 13:54:10"
2023-04-23," 07:00:00"," 2023-04-23 07:00:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-23 11:00:19"
2023-04-23," 07:00:00"," 2023-04-23 07:27:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2023-04-23 11:27:29"
2023-04-23," 07:00:00"," 2023-04-23 08:33:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.43"," NA"," NA"," NA"," NA"," 2023-04-23 12:33:09"
2023-04-23," 07:00:00"," 2023-04-23 18:04:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-23 22:03:38"
2023-04-23," 07:00:00"," 2023-04-27 07:21:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2023-04-27 11:20:46"
2023-04-23," 08:00:00"," 2023-04-23 08:36:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-23 12:35:37"
2023-04-23," 08:00:00"," 2023-04-23 08:48:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592,"0.42"," NA"," NA"," NA"," NA"," 2023-04-23 12:48:01"
2023-04-23," 08:00:00"," 2023-04-23 09:05:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-23 13:05:17"
2023-04-23," 08:00:00"," 2023-04-23 12:04:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-23 16:04:26"
2023-04-23," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:11"
2023-04-23," 08:00:00"," 2023-07-16 07:27:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.88"," NA"," NA"," NA"," NA"," 2023-07-16 11:27:08"
2023-04-23," 18:00:00"," 2023-04-26 08:56:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.71"," NA"," NA"," NA"," NA"," 2023-04-26 12:56:20"
2023-04-22," 06:00:00"," 2023-04-23 09:01:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-23 13:01:21"
2023-04-22," 06:24:00"," 2023-04-22 18:25:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2023-04-22 22:24:52"
2023-04-22," 07:00:00"," 2023-04-22 07:14:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-22 11:13:40"
2023-04-22," 07:00:00"," 2023-04-22 07:21:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2023-04-22 11:21:17"
2023-04-22," 07:00:00"," 2023-04-22 09:16:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2023-04-22 13:15:46"
2023-04-22," 07:00:00"," 2023-04-22 16:34:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-22 20:35:50"
2023-04-22," 07:00:00"," 2023-04-22 22:37:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-23 02:36:38"
2023-04-22," 07:00:00"," 2023-04-27 07:21:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2023-04-27 11:21:10"
2023-04-22," 07:00:00"," 2023-07-26 20:51:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2023-07-27 00:50:48"
2023-04-22," 08:00:00"," 2023-04-22 07:49:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2023-04-22 11:49:08"
2023-04-22," 08:00:00"," 2023-04-22 09:29:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-22 13:29:10"
2023-04-22," 08:00:00"," 2023-04-22 11:28:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592,"0.08"," NA"," NA"," NA"," NA"," 2023-04-22 15:27:38"
2023-04-22," 08:00:00"," 2023-04-23 12:05:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-23 16:04:44"
2023-04-22," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:07"
2023-04-22," 08:00:00"," 2023-07-16 07:27:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2023-07-16 11:26:45"
2023-04-22," 18:00:00"," 2023-04-26 08:56:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-04-26 12:56:08"
2023-04-21," 06:00:00"," 2023-04-21 12:37:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.02"," NA"," NA"," NA"," NA"," 2023-04-21 16:36:52"
2023-04-21," 06:58:00"," 2023-04-21 07:01:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.02"," NA"," NA"," NA"," NA"," 2023-04-21 11:01:17"
2023-04-21," 07:00:00"," 2023-04-21 06:26:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.95"," NA"," NA"," NA"," NA"," 2023-04-21 10:27:52"
2023-04-21," 07:00:00"," 2023-04-21 07:06:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2023-04-21 11:05:44"
2023-04-21," 07:00:00"," 2023-04-21 07:17:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.04"," NA"," NA"," NA"," NA"," 2023-04-21 11:17:04"
2023-04-21," 07:00:00"," 2023-04-21 07:35:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.1"," NA"," NA"," NA"," NA"," 2023-04-21 11:34:37"
2023-04-21," 07:00:00"," 2023-04-21 08:13:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2023-04-21 12:13:17"
2023-04-21," 07:00:00"," 2023-04-21 15:40:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0.02"," NA"," NA"," NA"," NA"," 2023-04-21 19:39:36"
2023-04-21," 07:00:00"," 2023-07-26 20:51:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.09"," NA"," NA"," NA"," NA"," 2023-07-27 00:50:32"
2023-04-21," 08:00:00"," 2023-04-21 07:17:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.05"," NA"," NA"," NA"," NA"," 2023-04-21 11:16:42"
2023-04-21," 08:00:00"," 2023-04-21 08:01:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.03"," NA"," NA"," NA"," NA"," 2023-04-21 12:01:01"
2023-04-21," 08:00:00"," 2023-04-21 10:14:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0.01"," NA"," NA"," NA"," NA"," 2023-04-21 14:14:27"
2023-04-21," 08:00:00"," 2023-04-21 14:34:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484," T"," NA"," NA"," NA"," NA"," 2023-04-21 18:33:59"
2023-04-21," 08:00:00"," 2023-04-22 11:28:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592," T"," NA"," NA"," NA"," NA"," 2023-04-22 15:27:48"
2023-04-21," 08:00:00"," 2023-04-23 12:05:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2023-04-23 16:04:57"
2023-04-21," 08:00:00"," 2023-05-10 10:38:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-05-10 14:38:03"
2023-04-21," 08:00:00"," 2023-07-16 07:26:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.11"," NA"," NA"," NA"," NA"," 2023-07-16 11:26:15"
2023-04-21," 18:00:00"," 2023-04-26 08:56:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2023-04-26 12:56:01"
2023-04-20," 06:00:00"," 2023-04-20 12:05:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2023-04-20 16:05:04"
2023-04-20," 07:00:00"," 2023-04-20 06:42:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2023-04-20 10:41:49"
2023-04-20," 07:00:00"," 2023-04-20 07:06:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0","0"," NA"," NA"," NA"," 2023-04-20 11:06:07"
2023-04-20," 07:00:00"," 2023-04-20 07:35:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.1"," NA"," NA"," NA"," NA"," 2023-04-20 11:35:08"
2023-04-20," 07:00:00"," 2023-04-20 19:25:00"," VI-SC-33"," Christiansted 2.8 WNW",17.7671,-64.7442,"0","0"," NA"," NA"," NA"," 2023-04-20 23:24:30"
2023-04-20," 07:00:00"," 2023-04-21 06:26:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2023-04-21 10:28:04"
2023-04-20," 07:00:00"," 2023-07-26 20:50:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.09"," NA"," NA"," NA"," NA"," 2023-07-27 00:50:11"
2023-04-20," 07:50:00"," 2023-04-20 07:54:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261," T"," NA"," NA"," NA"," NA"," 2023-04-20 11:53:34"
2023-04-20," 08:00:00"," 2023-04-20 07:04:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.08"," NA"," NA"," NA"," NA"," 2023-04-20 11:03:34"
2023-04-20," 08:00:00"," 2023-04-20 07:29:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.06"," NA"," NA"," NA"," NA"," 2023-04-20 11:29:20"
2023-04-20," 08:00:00"," 2023-04-20 10:23:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2023-04-20 14:23:11"
2023-04-20," 08:00:00"," 2023-04-21 10:15:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2023-04-21 14:14:36"
2023-04-20," 08:00:00"," 2023-04-21 14:34:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2023-04-21 18:34:13"
